index,id,datetime,text,user_name,sentiment,rwt_retweet_count,markersize_1,markersize_2,markersize_3,markersize_4,single_tweet_history_flag,color_1,color_2,color_3,color_4,keyword_tweet_idx,callout_1_flag,callout_1_text,callout_2_flag,callout_2_text,callout_3_flag,callout_3_text,callout_4_flag,callout_4_text
0,788008205045694464,2016-10-17 13:00:00, , ,0.0,0.0,0.0,0.0,0.0,0.0,False,0,0,2,2,False,0,,0,,0,,0,
1,788008205045694464,2016-10-17 13:26:11,"Verdicts due in Rotherham abuse trial in next few minutes, defendants and barristers being recalled to court #starlive",Chris Burn,-0.794145,4.0,3.0,2.0,2.14354692507,2.14354692507,False,0,0,2,2,False,0,,0,,0,,0,
2,788008656142999552,2016-10-17 13:27:58,"RT @ChrisBurn_Star: Verdicts due in Rotherham abuse trial in next few minutes, defendants and barristers being recalled to court #starlive","The Star, Sheffield",-0.794145,4.0,3.0,2.0,1.62450479271,1.62450479271,False,0,0,0,0,False,0,,0,,0,,0,
3,788008662681972736,2016-10-17 13:28:00,#BREAKING - jury in Rotherham abuse case at Sheffield Crown Court about to return verdicts,Paul McNamara,-0.788761,1.0,3.0,2.0,1.0,1.0,False,0,0,2,2,False,0,,0,,0,,0,
4,788009000176672768,2016-10-17 13:29:20,RT @PGMcNamara: #BREAKING - jury in Rotherham abuse case at Sheffield Crown Court about to return verdicts,Rav Vadgama,-0.788761,1.0,3.0,2.0,1.0,1.0,False,0,0,0,0,False,0,,0,,0,,0,
5,788010491734003712,2016-10-17 13:35:16,"RT @ChrisBurn_Star: Verdicts due in Rotherham abuse trial in next few minutes, defendants and barristers being recalled to court #starlive",JESSICA JAY,-0.794145,4.0,3.0,2.0,1.62450479271,1.62450479271,False,0,0,0,0,False,0,,0,,0,,0,
6,788011348189966336,2016-10-17 13:38:40,"RT @scoote1972: Contrast the reaction to 1,400 Girls sexually abused by Muslims in Rotherham... https://t.co/eKq55Urqd5",Bung Fu Panda,-0.552484,81.0,3.0,2.0,4.65553672175,4.65553672175,False,0,0,0,3,True,0,,0,,0,,0,
7,788011924613128192,2016-10-17 13:40:58,BREAKING NEWS - 8 men have been found GUILTY of 16 charges in connection with child sex abuse of 3 girls in Rotherham between 1999 &amp; 2003.,Mark Ansell,-0.772672,26.0,3.0,2.0,6.00116187258,6.00116187258,False,0,0,2,2,False,0,,0,,0,,0,
8,788011973820686337,2016-10-17 13:41:09,RT @MarkAnsell: BREAKING NEWS - 8 men have been found GUILTY of 16 charges in connection with child sex abuse of 3 girls in Rotherham betwe…,BBC Look North (Yks),-0.772672,26.0,3.0,2.0,3.12781221811,3.12781221811,False,0,0,0,0,False,0,,0,,0,,0,
9,788012050274459648,2016-10-17 13:41:27,#BREAKING - all defendants guilty on all counts in Rotherham abuse trial at Sheffield Crown Court,Paul McNamara,-0.790625,1.0,3.0,2.0,1.0,1.0,False,0,0,2,2,False,0,,0,,0,,0,
10,788012072609124352,2016-10-17 13:41:33,RT @MarkAnsell: BREAKING NEWS - 8 men have been found GUILTY of 16 charges in connection with child sex abuse of 3 girls in Rotherham betwe…,Alex Robinson,-0.772672,26.0,3.0,2.0,3.12781221811,3.12781221811,False,0,0,0,0,False,0,,0,,0,,0,
11,788012100077617152,2016-10-17 13:41:39,RT @MarkAnsell: BREAKING NEWS - 8 men have been found GUILTY of 16 charges in connection with child sex abuse of 3 girls in Rotherham betwe…,MrMisanthrope,-0.772672,26.0,3.0,2.0,3.12781221811,3.12781221811,False,0,0,0,0,False,0,,0,,0,,0,
12,788012128561197056,2016-10-17 13:41:46,Eight men have been found GUILTY of all charges relating to sexual exploitation of three girls in Rotherham from 1999 - 2003.,BBC Look North (Yks),-0.535266,26.0,3.0,2.0,6.00116187258,6.00116187258,False,0,0,2,2,False,0,,0,,0,,0,
13,788012538797629440,2016-10-17 13:43:24,RT @PGMcNamara: #BREAKING - all defendants guilty on all counts in Rotherham abuse trial at Sheffield Crown Court,Krampus,-0.790625,1.0,3.0,2.0,1.0,1.0,False,0,0,0,0,False,0,,0,,0,,0,
14,788012618145488896,2016-10-17 13:43:43,RT @BBCLookNorth: Eight men have been found GUILTY of all charges relating to sexual exploitation of three girls in Rotherham from 1999 - 2…,Gareth Joy,-0.535266,26.0,3.0,2.0,3.12781221811,3.12781221811,False,0,0,0,0,False,0,,0,,0,,0,
15,788012736743628800,2016-10-17 13:44:11,BREAKING: 8 men have been found GUILTY of 16 charges in connection with child sex abuse of 3 girls in Rotherham between 1999 &amp; 2003.,BBC Radio Leeds,-0.767417,5.0,3.0,2.0,2.42344686664,2.42344686664,False,0,0,2,2,False,0,,0,,0,,0,
16,788012773187936256,2016-10-17 13:44:20,RT @BBCLookNorth: Eight men have been found GUILTY of all charges relating to sexual exploitation of three girls in Rotherham from 1999 - 2…,Jσє Mσммυн 🌍,-0.535266,26.0,3.0,2.0,3.12781221811,3.12781221811,False,0,0,0,0,False,0,,0,,0,,0,
17,788012850690289664,2016-10-17 13:44:38,RT @MarkAnsell: BREAKING NEWS - 8 men have been found GUILTY of 16 charges in connection with child sex abuse of 3 girls in Rotherham betwe…,Lee Dolbear,-0.772672,26.0,3.0,2.0,3.12781221811,3.12781221811,False,0,0,0,0,False,0,,0,,0,,0,
18,788013648094593024,2016-10-17 13:47:48,RT @BBCLookNorth: Eight men have been found GUILTY of all charges relating to sexual exploitation of three girls in Rotherham from 1999 - 2…,Dave Harg,-0.535266,26.0,3.0,2.0,3.12781221811,3.12781221811,False,0,0,0,0,False,0,,0,,0,,0,
19,788013660132216832,2016-10-17 13:47:51,Jury verdicts just in: Eight men guilty of nineteen sexual offences against three young #Rotherham girls https://t.co/TMZSpC03pk,Neil Wilby,-0.512534,17.0,3.0,2.0,4.7505829614,4.7505829614,False,0,0,2,2,False,0,,0,,0,,0,
20,788013759918903300,2016-10-17 13:48:15,RT @MarkAnsell: BREAKING NEWS - 8 men have been found GUILTY of 16 charges in connection with child sex abuse of 3 girls in Rotherham betwe…,Charlotte Rose,-0.772672,26.0,3.0,2.0,3.12781221811,3.12781221811,False,0,0,0,0,False,0,,0,,0,,0,
21,788013792135409664,2016-10-17 13:48:23,RT @BBCLookNorth: Eight men have been found GUILTY of all charges relating to sexual exploitation of three girls in Rotherham from 1999 - 2…,June Durrans,-0.535266,26.0,3.0,2.0,3.12781221811,3.12781221811,False,0,0,0,0,False,0,,0,,0,,0,
22,788013801253834752,2016-10-17 13:48:25,Child sex abuse trial: Eight guilty of 19 abuse offences https://t.co/6LXWdMiP3p #Rotherham #CSE https://t.co/RluXILL3Yt,Rotherham Advertiser,-0.818251,9.0,3.0,2.0,3.3483695221,3.3483695221,False,0,0,2,2,False,0,,0,,0,,0,
23,788013801463513088,2016-10-17 13:48:25,Child sex abuse trial: Eight guilty of 19 abuse offences https://t.co/zAyOp8wn9m #Rotherham #CSE https://t.co/YMdi617whv,Michael Upton,-0.818251,1.0,3.0,2.0,1.0,1.0,False,0,0,2,2,False,0,,0,,0,,0,
24,788013819180220416,2016-10-17 13:48:29,RT @MarkAnsell: BREAKING NEWS - 8 men have been found GUILTY of 16 charges in connection with child sex abuse of 3 girls in Rotherham betwe…,Liz Bates,-0.772672,26.0,3.0,2.0,3.12781221811,3.12781221811,False,0,0,0,0,False,0,,0,,0,,0,
25,788014056208760832,2016-10-17 13:49:26,RT @BBCLookNorth: Eight men have been found GUILTY of all charges relating to sexual exploitation of three girls in Rotherham from 1999 - 2…,Emma Carter,-0.535266,26.0,3.0,2.0,3.12781221811,3.12781221811,False,0,0,0,0,False,0,,0,,0,,0,
26,788014268386013184,2016-10-17 13:50:16,"RT @ChrisBurn_Star: Verdicts due in Rotherham abuse trial in next few minutes, defendants and barristers being recalled to court #starlive",KevinWard,-0.794145,4.0,3.0,2.0,1.62450479271,1.62450479271,False,0,0,0,0,False,0,,0,,0,,0,
27,788014282243989505,2016-10-17 13:50:20,RT @MarkAnsell: BREAKING NEWS - 8 men have been found GUILTY of 16 charges in connection with child sex abuse of 3 girls in Rotherham betwe…,Phil Bodmer,-0.772672,26.0,3.0,2.0,3.12781221811,3.12781221811,False,0,0,0,0,False,0,,0,,0,,0,
28,788014428264554496,2016-10-17 13:50:54,RT @BBCLeeds: BREAKING: 8 men have been found GUILTY of 16 charges in connection with child sex abuse of 3 girls in Rotherham between 1999…,Chris Shaw,-0.767417,5.0,3.0,2.0,1.75646500495,1.75646500495,False,0,0,0,0,False,0,,0,,0,,0,
29,788014449814806528,2016-10-17 13:51:00,RT @BBCLeeds: BREAKING: 8 men have been found GUILTY of 16 charges in connection with child sex abuse of 3 girls in Rotherham between 1999…,Claire Graham,-0.767417,5.0,3.0,2.0,1.75646500495,1.75646500495,False,0,0,0,0,False,0,,0,,0,,0,
30,788014482765340672,2016-10-17 13:51:07,RT @Neil_Wilby: Jury verdicts just in: Eight men guilty of nineteen sexual offences against three young #Rotherham girls https://t.co/TMZSp…,Miss Vivien,-0.512534,17.0,3.0,2.0,2.69561039514,2.69561039514,False,0,0,0,0,False,0,,0,,0,,0,
31,788014554739531776,2016-10-17 13:51:25,Child sex abuse trial: Eight guilty of 19 abuse offences https://t.co/5DPmgg1rms #Rotherham #CSE https://t.co/SzzvXknYyQ,Adele Forrest,-0.818251,1.0,3.0,2.0,1.0,1.0,False,0,0,2,2,False,0,,0,,0,,0,
32,788014698696507392,2016-10-17 13:51:59,RT @Neil_Wilby: Jury verdicts just in: Eight men guilty of nineteen sexual offences against three young #Rotherham girls https://t.co/TMZSp…,Bob Balfour,-0.512534,17.0,3.0,2.0,2.69561039514,2.69561039514,False,0,0,0,0,False,0,,0,,0,,0,
33,788014708582383616,2016-10-17 13:52:01,Eight men guilty of 16 charges over sexual exploitation of three girls in Rotherham between 1999 and 2003 https://t.co/xRKPZs9E9d,BBC Breaking News,-0.44902,483.0,3.0,29.9344251078,29.9344251078,29.9344251078,True,0,2,2,2,False,1,@BBCBreaking: Eight men guilty of 16 charges over sexual exploitation of three girls in Rotherham between 1999 and 2003,1,@BBCBreaking: Eight men guilty of 16 charges over sexual exploitation of three girls in Rotherham between 1999 and 2003,1,@BBCBreaking: Eight men guilty of 16 charges over sexual exploitation of three girls in Rotherham between 1999 and 2003,0,
34,788014710839017473,2016-10-17 13:52:02,RT @BBCBreaking: Eight men guilty of 16 charges over sexual exploitation of three girls in Rotherham between 1999 and 2003 https://t.co/xRK…,FixingNews Rejects,-0.44902,483.0,3.0,29.9344251078,8.69724082475,8.69724082475,True,0,2,0,0,False,0,,0,,0,,0,
35,788014764576346112,2016-10-17 13:52:15,RT @BBCBreaking: Eight men guilty of 16 charges over sexual exploitation of three girls in Rotherham between 1999 and 2003 https://t.co/xRK…,Michael Jardine.,-0.44902,483.0,3.0,8.69724082475,8.69724082475,8.69724082475,True,0,1,0,0,False,0,,0,,0,,0,
36,788014776291131392,2016-10-17 13:52:17,RT @BBCBreaking: Eight men guilty of 16 charges over sexual exploitation of three girls in Rotherham between 1999 and 2003 https://t.co/xRK…,Roy L. Murry,-0.44902,483.0,3.0,8.69724082475,8.69724082475,8.69724082475,True,0,1,0,0,False,0,,0,,0,,0,
37,788014780925767680,2016-10-17 13:52:19,RT @BBCBreaking: Eight men guilty of 16 charges over sexual exploitation of three girls in Rotherham between 1999 and 2003 https://t.co/xRK…,BBC News (UK),-0.44902,483.0,3.0,8.69724082475,8.69724082475,8.69724082475,True,0,1,0,0,False,0,,0,,0,,0,
38,788014788123164672,2016-10-17 13:52:20,RT @BBCBreaking: Eight men guilty of 16 charges over sexual exploitation of three girls in Rotherham between 1999 and 2003 https://t.co/xRK…,Ron Oyer,-0.44902,483.0,3.0,8.69724082475,8.69724082475,8.69724082475,True,0,1,0,0,False,0,,0,,0,,0,
39,788014790681751552,2016-10-17 13:52:21,RT @BBCBreaking: Eight men guilty of 16 charges over sexual exploitation of three girls in Rotherham between 1999 and 2003 https://t.co/xRK…,Kate Silverton,-0.44902,483.0,3.0,8.69724082475,8.69724082475,8.69724082475,True,0,1,0,0,False,0,,0,,0,,0,
40,788014814673137664,2016-10-17 13:52:27,RT @Neil_Wilby: Jury verdicts just in: Eight men guilty of nineteen sexual offences against three young #Rotherham girls https://t.co/TMZSp…,Ron,-0.512534,17.0,3.0,2.0,2.69561039514,2.69561039514,False,0,0,0,0,False,0,,0,,0,,0,
41,788014827029397504,2016-10-17 13:52:30,RT @BBCBreaking: Eight men guilty of 16 charges over sexual exploitation of three girls in Rotherham between 1999 and 2003 https://t.co/xRK…,osmanshaik,-0.44902,483.0,3.0,8.69724082475,8.69724082475,8.69724082475,True,0,1,0,0,False,0,,0,,0,,0,
42,788014847019671552,2016-10-17 13:52:34,RT @BBCBreaking: Eight men guilty of 16 charges over sexual exploitation of three girls in Rotherham between 1999 and 2003 https://t.co/xRK…,Ollie Jones,-0.44902,483.0,3.0,8.69724082475,8.69724082475,8.69724082475,True,0,1,0,0,False,0,,0,,0,,0,
43,788014852744835072,2016-10-17 13:52:36,RT @Neil_Wilby: Jury verdicts just in: Eight men guilty of nineteen sexual offences against three young #Rotherham girls https://t.co/TMZSp…,Matt,-0.512534,17.0,3.0,2.0,2.69561039514,2.69561039514,False,0,0,0,0,False,0,,0,,0,,0,
44,788014853986267136,2016-10-17 13:52:36,RT @BBCBreaking: Eight men guilty of 16 charges over sexual exploitation of three girls in Rotherham between 1999 and 2003 https://t.co/xRK…,"SATO, Ryo",-0.44902,483.0,3.0,8.69724082475,8.69724082475,8.69724082475,True,0,1,0,0,False,0,,0,,0,,0,
45,788014860562989056,2016-10-17 13:52:38,RT @BBCBreaking: Eight men guilty of 16 charges over sexual exploitation of three girls in Rotherham between 1999 and 2003 https://t.co/xRK…,Nimrod,-0.44902,483.0,3.0,8.69724082475,8.69724082475,8.69724082475,True,0,1,0,0,False,0,,0,,0,,0,
46,788014895958720512,2016-10-17 13:52:46,RT @BBCBreaking: Eight men guilty of 16 charges over sexual exploitation of three girls in Rotherham between 1999 and 2003 https://t.co/xRK…,💀Spooky Shaun💀,-0.44902,483.0,3.0,8.69724082475,8.69724082475,8.69724082475,True,0,1,0,0,False,0,,0,,0,,0,
47,788014902183157760,2016-10-17 13:52:47,RT @Neil_Wilby: Jury verdicts just in: Eight men guilty of nineteen sexual offences against three young #Rotherham girls https://t.co/TMZSp…,WAYNE SMITH,-0.512534,17.0,3.0,2.0,2.69561039514,2.69561039514,False,0,0,0,0,False,0,,0,,0,,0,
48,788014928590495744,2016-10-17 13:52:54,RT @BBCBreaking: Eight men guilty of 16 charges over sexual exploitation of three girls in Rotherham between 1999 and 2003 https://t.co/xRK…,James Pomeroy,-0.44902,483.0,3.0,8.69724082475,8.69724082475,8.69724082475,True,0,1,0,0,False,0,,0,,0,,0,
49,788014945917100032,2016-10-17 13:52:58,RT @BBCBreaking: Eight men guilty of 16 charges over sexual exploitation of three girls in Rotherham between 1999 and 2003 https://t.co/xRK…,Slarty McScaryFace,-0.44902,483.0,3.0,8.69724082475,8.69724082475,8.69724082475,True,0,1,0,0,False,0,,0,,0,,0,
50,788014957153615872,2016-10-17 13:53:01,RT @BBCBreaking: Eight men guilty of 16 charges over sexual exploitation of three girls in Rotherham between 1999 and 2003 https://t.co/xRK…,Primordial Stoo OBE,-0.44902,483.0,3.0,8.69724082475,8.69724082475,8.69724082475,True,0,1,0,0,False,0,,0,,0,,0,
51,788014969803669504,2016-10-17 13:53:04,RT @Neil_Wilby: Jury verdicts just in: Eight men guilty of nineteen sexual offences against three young #Rotherham girls https://t.co/TMZSp…,jennine morgan,-0.512534,17.0,3.0,2.0,2.69561039514,2.69561039514,False,0,0,0,0,False,0,,0,,0,,0,
52,788014975495340034,2016-10-17 13:53:05,RT @BBCBreaking: Eight men guilty of 16 charges over sexual exploitation of three girls in Rotherham between 1999 and 2003 https://t.co/xRK…,STRANGER,-0.44902,483.0,3.0,8.69724082475,8.69724082475,8.69724082475,True,0,1,0,0,False,0,,0,,0,,0,
53,788014985641398272,2016-10-17 13:53:07,RT @BBCBreaking: Eight men guilty of 16 charges over sexual exploitation of three girls in Rotherham between 1999 and 2003 https://t.co/xRK…,Louise de Lannoy φ,-0.44902,483.0,3.0,8.69724082475,8.69724082475,8.69724082475,True,0,1,0,0,False,0,,0,,0,,0,
54,788015006218653696,2016-10-17 13:53:12,RT @BBCLookNorth: Eight men have been found GUILTY of all charges relating to sexual exploitation of three girls in Rotherham from 1999 - 2…,Sharon bottomley,-0.535266,26.0,3.0,2.0,3.12781221811,3.12781221811,False,0,0,0,0,False,0,,0,,0,,0,
55,788015016041525248,2016-10-17 13:53:15,RT @BBCBreaking: Eight men guilty of 16 charges over sexual exploitation of three girls in Rotherham between 1999 and 2003 https://t.co/xRK…,Cindy Acevedo,-0.44902,483.0,3.0,8.69724082475,8.69724082475,8.69724082475,True,0,1,0,0,False,0,,0,,0,,0,
56,788015019124457472,2016-10-17 13:53:15,RT @BBCBreaking: Eight men guilty of 16 charges over sexual exploitation of three girls in Rotherham between 1999 and 2003 https://t.co/xRK…,Star,-0.44902,483.0,3.0,8.69724082475,8.69724082475,8.69724082475,True,0,1,0,0,False,0,,0,,0,,0,
57,788015023260139520,2016-10-17 13:53:16,RT @BBCBreaking: Eight men guilty of 16 charges over sexual exploitation of three girls in Rotherham between 1999 and 2003 https://t.co/xRK…,Feargal,-0.44902,483.0,3.0,8.69724082475,8.69724082475,8.69724082475,True,0,1,0,0,False,0,,0,,0,,0,
58,788015044793688064,2016-10-17 13:53:21,RT @BBCBreaking: Eight men guilty of 16 charges over sexual exploitation of three girls in Rotherham between 1999 and 2003 https://t.co/xRK…,palmetto foxes 🎃,-0.44902,483.0,3.0,8.69724082475,8.69724082475,8.69724082475,True,0,1,0,0,False,0,,0,,0,,0,
59,788015065924571137,2016-10-17 13:53:26,RT @BBCBreaking: Eight men guilty of 16 charges over sexual exploitation of three girls in Rotherham between 1999 and 2003 https://t.co/xRK…,Mike Roebuck,-0.44902,483.0,3.0,8.69724082475,8.69724082475,8.69724082475,True,0,1,0,0,False,0,,0,,0,,0,
60,788015082122911745,2016-10-17 13:53:30,RT @BBCBreaking: Eight men guilty of 16 charges over sexual exploitation of three girls in Rotherham between 1999 and 2003 https://t.co/xRK…,Mary Rack,-0.44902,483.0,3.0,8.69724082475,8.69724082475,8.69724082475,True,0,1,0,0,False,0,,0,,0,,0,
61,788015094760411136,2016-10-17 13:53:33,RT @BBCBreaking: Eight men guilty of 16 charges over sexual exploitation of three girls in Rotherham between 1999 and 2003 https://t.co/xRK…,rinka the dog,-0.44902,483.0,3.0,8.69724082475,8.69724082475,8.69724082475,True,0,1,0,0,False,0,,0,,0,,0,
62,788015106667978752,2016-10-17 13:53:36,RT @BBCBreaking: Eight men guilty of 16 charges over sexual exploitation of three girls in Rotherham between 1999 and 2003 https://t.co/xRK…,Davidoff Plays,-0.44902,483.0,3.0,8.69724082475,8.69724082475,8.69724082475,True,0,1,0,0,False,0,,0,,0,,0,
63,788015129589710849,2016-10-17 13:53:42,RT @BBCBreaking: Eight men guilty of 16 charges over sexual exploitation of three girls in Rotherham between 1999 and 2003 https://t.co/xRK…,Pencil of the Court,-0.44902,483.0,3.0,8.69724082475,8.69724082475,8.69724082475,True,0,1,0,0,False,0,,0,,0,,0,
64,788015187567738881,2016-10-17 13:53:55,RT @BBCBreaking: Eight men guilty of 16 charges over sexual exploitation of three girls in Rotherham between 1999 and 2003 https://t.co/xRK…,Lucas Webber,-0.44902,483.0,3.0,8.69724082475,8.69724082475,8.69724082475,True,0,1,0,0,False,0,,0,,0,,0,
65,788015201249595396,2016-10-17 13:53:59,RT @BBCBreaking: Eight men guilty of 16 charges over sexual exploitation of three girls in Rotherham between 1999 and 2003 https://t.co/xRK…,Ron,-0.44902,483.0,3.0,8.69724082475,8.69724082475,8.69724082475,True,0,1,0,0,False,0,,0,,0,,0,
66,788015204835745792,2016-10-17 13:54:00,RT @BBCBreaking: Eight men guilty of 16 charges over sexual exploitation of three girls in Rotherham between 1999 and 2003 https://t.co/xRK…,Bob McCluskey,-0.44902,483.0,3.0,8.69724082475,8.69724082475,8.69724082475,True,0,1,0,0,False,0,,0,,0,,0,
67,788015269604196352,2016-10-17 13:54:15,RT @BBCBreaking: Eight men guilty of 16 charges over sexual exploitation of three girls in Rotherham between 1999 and 2003 https://t.co/xRK…,athanaric,-0.44902,483.0,3.0,8.69724082475,8.69724082475,8.69724082475,True,0,1,0,0,False,0,,0,,0,,0,
68,788015276105297920,2016-10-17 13:54:17,RT @BBCBreaking: Eight men guilty of 16 charges over sexual exploitation of three girls in Rotherham between 1999 and 2003 https://t.co/xRK…,Helen Davies,-0.44902,483.0,3.0,8.69724082475,8.69724082475,8.69724082475,True,0,1,0,0,False,0,,0,,0,,0,
69,788015287643828225,2016-10-17 13:54:19,RT @BBCBreaking: Eight men guilty of 16 charges over sexual exploitation of three girls in Rotherham between 1999 and 2003 https://t.co/xRK…,rooneyout,-0.44902,483.0,3.0,8.69724082475,8.69724082475,8.69724082475,True,0,1,0,0,False,0,,0,,0,,0,
70,788015347249061888,2016-10-17 13:54:34,RT @BBCBreaking: Eight men guilty of 16 charges over sexual exploitation of three girls in Rotherham between 1999 and 2003 https://t.co/xRK…,Dainty Dee,-0.44902,483.0,3.0,8.69724082475,8.69724082475,8.69724082475,True,0,1,0,0,False,0,,0,,0,,0,
71,788015376676171776,2016-10-17 13:54:41,RT @BBCBreaking: Eight men guilty of 16 charges over sexual exploitation of three girls in Rotherham between 1999 and 2003 https://t.co/xRK…,Jillybean,-0.44902,483.0,3.0,8.69724082475,8.69724082475,8.69724082475,True,0,1,0,0,False,0,,0,,0,,0,
72,788015422566084608,2016-10-17 13:54:52,RT @BBCBreaking: Eight men guilty of 16 charges over sexual exploitation of three girls in Rotherham between 1999 and 2003 https://t.co/xRK…,Akker,-0.44902,483.0,3.0,8.69724082475,8.69724082475,8.69724082475,True,0,1,0,0,False,0,,0,,0,,0,
73,788015452517765120,2016-10-17 13:54:59,RT @BBCBreaking: Eight men guilty of 16 charges over sexual exploitation of three girls in Rotherham between 1999 and 2003 https://t.co/xRK…,CrimeLine Complete,-0.44902,483.0,3.0,8.69724082475,8.69724082475,8.69724082475,True,0,1,0,0,False,0,,0,,0,,0,
74,788015469605314560,2016-10-17 13:55:03,RT @BBCBreaking: Eight men guilty of 16 charges over sexual exploitation of three girls in Rotherham between 1999 and 2003 https://t.co/xRK…,Dasthageer,-0.44902,483.0,3.0,8.69724082475,8.69724082475,8.69724082475,True,0,1,0,0,False,0,,0,,0,,0,
75,788015509316993024,2016-10-17 13:55:12,RT @BBCBreaking: Eight men guilty of 16 charges over sexual exploitation of three girls in Rotherham between 1999 and 2003 https://t.co/xRK…,Sophia Stapleton,-0.44902,483.0,3.0,8.69724082475,8.69724082475,8.69724082475,True,0,1,0,0,False,0,,0,,0,,0,
76,788015542229688320,2016-10-17 13:55:20,RT @BBCBreaking: Eight men guilty of 16 charges over sexual exploitation of three girls in Rotherham between 1999 and 2003 https://t.co/xRK…,CAN Training,-0.44902,483.0,3.0,8.69724082475,8.69724082475,8.69724082475,True,0,1,0,0,False,0,,0,,0,,0,
77,788015566292410368,2016-10-17 13:55:26,RT @BBCBreaking: Eight men guilty of 16 charges over sexual exploitation of three girls in Rotherham between 1999 and 2003 https://t.co/xRK…,Bslylass,-0.44902,483.0,3.0,8.69724082475,8.69724082475,8.69724082475,True,0,1,0,0,False,0,,0,,0,,0,
78,788015582520152064,2016-10-17 13:55:30,RT @BBCBreaking: Eight men guilty of 16 charges over sexual exploitation of three girls in Rotherham between 1999 and 2003 https://t.co/xRK…,Super Haggerty,-0.44902,483.0,3.0,8.69724082475,8.69724082475,8.69724082475,True,0,1,0,0,False,0,,0,,0,,0,
79,788015595438673920,2016-10-17 13:55:33,RT @BBCBreaking: Eight men guilty of 16 charges over sexual exploitation of three girls in Rotherham between 1999 and 2003 https://t.co/xRK…,mark brown,-0.44902,483.0,3.0,8.69724082475,8.69724082475,8.69724082475,True,0,1,0,0,False,0,,0,,0,,0,
80,788015611402194944,2016-10-17 13:55:37,RT @BBCBreaking: Eight men guilty of 16 charges over sexual exploitation of three girls in Rotherham between 1999 and 2003 https://t.co/xRK…,spooky soph,-0.44902,483.0,3.0,8.69724082475,8.69724082475,8.69724082475,True,0,1,0,0,False,0,,0,,0,,0,
81,788015611293081601,2016-10-17 13:55:37,RT @BBCBreaking: Eight men guilty of 16 charges over sexual exploitation of three girls in Rotherham between 1999 and 2003 https://t.co/xRK…,Jill Foster,-0.44902,483.0,3.0,8.69724082475,8.69724082475,8.69724082475,True,0,1,0,0,False,0,,0,,0,,0,
82,788015685809106944,2016-10-17 13:55:54,RT @BBCBreaking: Eight men guilty of 16 charges over sexual exploitation of three girls in Rotherham between 1999 and 2003 https://t.co/xRK…,Megan Fisher,-0.44902,483.0,3.0,8.69724082475,8.69724082475,8.69724082475,True,0,1,0,0,False,0,,0,,0,,0,
83,788015698194882560,2016-10-17 13:55:57,RT @BBCBreaking: Eight men guilty of 16 charges over sexual exploitation of three girls in Rotherham between 1999 and 2003 https://t.co/xRK…,Petra Breunig,-0.44902,483.0,3.0,8.69724082475,8.69724082475,8.69724082475,True,0,1,0,0,False,0,,0,,0,,0,
84,788015722232438784,2016-10-17 13:56:03,RT @BBCBreaking: Eight men guilty of 16 charges over sexual exploitation of three girls in Rotherham between 1999 and 2003 https://t.co/xRK…,Charlotte Leeming,-0.44902,483.0,3.0,8.69724082475,8.69724082475,8.69724082475,True,0,1,0,0,False,0,,0,,0,,0,
85,788015734077190144,2016-10-17 13:56:06,RT @BBCBreaking: Eight men guilty of 16 charges over sexual exploitation of three girls in Rotherham between 1999 and 2003 https://t.co/xRK…,Pam Lund,-0.44902,483.0,3.0,8.69724082475,8.69724082475,8.69724082475,True,0,1,0,0,False,0,,0,,0,,0,
86,788015733376688128,2016-10-17 13:56:06,RT @BBCBreaking: Eight men guilty of 16 charges over sexual exploitation of three girls in Rotherham between 1999 and 2003 https://t.co/xRK…,Sumayyah Patel,-0.44902,483.0,3.0,8.69724082475,8.69724082475,8.69724082475,True,0,1,0,0,False,0,,0,,0,,0,
87,788015755816275968,2016-10-17 13:56:11,Eight men have been found guilty of the sexual exploitation of three girls in Rotherham between 1999 and 2003.,LBC Breaking,-0.336794,3.0,3.0,2.0,1.82985505494,1.82985505494,False,0,0,2,2,False,0,,0,,0,,0,
88,788015769808318464,2016-10-17 13:56:14,RT @BBCBreaking: Eight men guilty of 16 charges over sexual exploitation of three girls in Rotherham between 1999 and 2003 https://t.co/xRK…,CMHinsley,-0.44902,483.0,3.0,8.69724082475,8.69724082475,8.69724082475,True,0,1,0,0,False,0,,0,,0,,0,
89,788015810828652548,2016-10-17 13:56:24,RT @BBCBreaking: Eight men guilty of 16 charges over sexual exploitation of three girls in Rotherham between 1999 and 2003 https://t.co/xRK…,DMATTEI,-0.44902,483.0,3.0,8.69724082475,8.69724082475,8.69724082475,True,0,1,0,0,False,0,,0,,0,,0,
90,788015895520088064,2016-10-17 13:56:44,RT @MarkAnsell: BREAKING NEWS - 8 men have been found GUILTY of 16 charges in connection with child sex abuse of 3 girls in Rotherham betwe…,Harry Horton,-0.772672,26.0,3.0,2.0,3.12781221811,3.12781221811,False,0,0,0,0,False,0,,0,,0,,0,
91,788015897457950720,2016-10-17 13:56:45,RT @BBCBreaking: Eight men guilty of 16 charges over sexual exploitation of three girls in Rotherham between 1999 and 2003 https://t.co/xRK…,Jöe,-0.44902,483.0,3.0,8.69724082475,8.69724082475,8.69724082475,True,0,1,0,0,False,0,,0,,0,,0,
